	Score	MoE	P-Value	Q-Value
VANTVEER_BREAST_CANCER_ESR1_UP	0.8783535123958498	0.017759267755872606	0.000834524413297063	0.9999999862314339
BROWNE_HCMV_INFECTION_16HR_DN	0.873141402395618	0.01240967890836033	0.0009820646410622896	0.9999999994369726
MOREIRA_RESPONSE_TO_TSA_DN	0.8669338499843248	0.016032049464180156	0.0011664899257688229	0.999999999989623
AMIT_EGF_RESPONSE_480_MCF10A	0.8654477650023327	0.01888797339659896	0.0012725344644750796	0.9999999999989589
GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN	0.8621442556858989	0.020532409270484563	0.0014154640601226427	0.9999999999999529
MORI_LARGE_PRE_BII_LYMPHOCYTE_UP	0.8613295301520097	0.016637371408569704	0.0014523491170639494	0.9999999999999788
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_5	0.861325396671368	0.010560043591678817	0.0014523491170639494	0.9999999999999788
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	0.856374474567027	0.023409579832424855	0.0016598275623587993	0.9999999999999998
CHUNG_BLISTER_CYTOTOXICITY_DN	0.8485074460868044	0.01730341965997018	0.0020793950850661624	1.0
GOLDRATH_IMMUNE_MEMORY	0.8445586792921067	0.026156672097268897	0.0023283692194199825	1.0
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.843564475701455	0.026753324887042323	0.002406749965420259	1.0
SPIRA_SMOKERS_LUNG_CANCER_UP	0.8372331141139888	0.020551479942889184	0.0029093088662455625	1.0
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11	0.8338442165058549	0.030468523662432037	0.003181336161187699	1.0
BURTON_ADIPOGENESIS_PEAK_AT_24HR	0.8326558472744425	0.035940236889532	0.003250495642952649	1.0
BASAKI_YBX1_TARGETS_UP	0.8310741099886941	0.031842701868884625	0.003351929549541242	1.0
MORI_IMMATURE_B_LYMPHOCYTE_DN	0.8254562611996982	0.03145520810086427	0.003739222647424962	1.0
NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	0.8223115942970269	0.015319327369411296	0.003965143621190465	1.0
VANTVEER_BREAST_CANCER_BRCA1_DN	0.8213452275108584	0.033990821684985906	0.004043524367190742	1.0
NATSUME_RESPONSE_TO_INTERFERON_BETA_UP	0.8134678618356321	0.010680259869359963	0.004707455392134262	1.0
WP_MAPK_AND_NFKB_SIGNALLING_PATHWAYS_INHIBITED_BY_YERSINIA_YOPJ	0.8129022272459423	0.03405915422243504	0.004772004241781549	1.0
KAMIKUBO_MYELOID_MN1_NETWORK	0.810766664144227	0.022787902504685653	0.004914933837429111	1.0
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19	0.8082666662266914	0.018561509709654863	0.0050947484900179816	1.0
HOWLIN_CITED1_TARGETS_1_DN	0.8051588080340493	0.02482061860491716	0.005306837567430495	1.0
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23	0.8005441825342856	0.0450718766574846	0.005754068882843838	1.0
LEIN_MEDULLA_MARKERS	0.7998296135380298	0.03469902841911749	0.005832449628844115	1.0
WP_APOPTOSIS	0.7983663413351146	0.039979286480781376	0.005952326063903361	1.0
DAZARD_UV_RESPONSE_CLUSTER_G5	0.7966699082099286	0.043490727758761755	0.006035317442021301	1.0
BURTON_ADIPOGENESIS_3	0.79546398459078	0.023780294070367917	0.006132140716492231	1.0
WOOD_EBV_EBNA1_TARGETS_DN	0.789802418348141	0.023830591104973983	0.006662363410023514	1.0
WEI_MIR34A_TARGETS	0.7868430959617149	0.03709422124834722	0.006906726912259671	1.0
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	0.7865287348668982	0.045892319810197486	0.006943611969200978	1.0
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_TOP20_UP	0.786423591103685	0.032240355361130534	0.006948222601318641	1.0
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1	0.7862370606856284	0.048802425419883756	0.006966665129789294	1.0
SONG_TARGETS_OF_IE86_CMV_PROTEIN	0.7843665567805971	0.04533126219071906	0.007183364839319471	1.0
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_UP	0.7840045466022072	0.03780751575585534	0.007215639264143114	1.0
GAUSSMANN_MLL_AF4_FUSION_TARGETS_C_DN	0.7807256200622357	0.020486409888706723	0.007556826040850201	1.0
BENPORATH_CYCLING_GENES	0.7806278541150621	0.051623715496355964	0.007566047305085527	1.0
MARKS_HDAC_TARGETS_UP	0.7801381255890103	0.021675393085620647	0.007635206786850477	1.0
REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR	0.7780665417533258	0.034364980029732727	0.007796578910968694	1.0
SASAKI_ADULT_T_CELL_LEUKEMIA	0.776603443068186	0.05196320826458148	0.007939508506616257	1.0
REACTOME_TRNA_AMINOACYLATION	0.7726997839216262	0.05266939453509287	0.008280695283323343	1.0
DOANE_RESPONSE_TO_ANDROGEN_DN	0.769680096267661	0.03659079284306662	0.0085250587855595	1.0
LINDSTEDT_DENDRITIC_CELL_MATURATION_C	0.7672360383265424	0.04437735279857421	0.00876020102356033	1.0
KAUFFMANN_MELANOMA_RELAPSE_UP	0.7670301652587197	0.04915296683372267	0.008783254184148647	1.0
KAUFFMANN_DNA_REPLICATION_GENES	0.7642641735710671	0.05647354505336738	0.009018396422149477	1.0
OZEN_MIR125B1_TARGETS	0.7613512638392631	0.0563872312119621	0.00939646825579787	1.0
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.7591106045334406	0.05846102390989002	0.009567061644151413	1.0
FRASOR_RESPONSE_TO_SERM_OR_FULVESTRANT_DN	0.7573560054650903	0.05772998611483444	0.009742265664622619	1.0
MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN	0.7552224232217836	0.04886589128124718	0.009995850431094104	1.0
WP_SMALL_CELL_LUNG_CANCER	0.7547235630585981	0.027715924289748117	0.01006039928074139	1.0
GROSS_HYPOXIA_VIA_ELK3_UP	0.7545915963735597	0.03712876755258623	0.010083452441329707	1.0
ZHAN_MULTIPLE_MYELOMA_SUBGROUPS	0.7533860294316322	0.036890614648342465	0.010194107612153626	1.0
KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_DN	0.7531793710744482	0.025752961344217045	0.010207939508506616	1.0
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	0.7526986533037867	0.0359496689362996	0.010254045829683249	1.0
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_UP	0.7524883549650001	0.02953129747377406	0.01026787772603624	1.0
HOLLEMAN_ASPARAGINASE_RESISTANCE_ALL_DN	0.751512797795117	0.04570898625216582	0.010369311632624834	1.0
BUFFA_HYPOXIA_METAGENE	0.7496899357184661	0.04567253041946251	0.010567568813684355	1.0
XU_RESPONSE_TO_TRETINOIN_AND_NSC682994_DN	0.7492202238917215	0.06348238148238672	0.010618285766978652	1.0
MODY_HIPPOCAMPUS_NEONATAL	0.7483047217489576	0.03792362851334056	0.010724330305684909	1.0
COLDREN_GEFITINIB_RESISTANCE_DN	0.7441287713901462	0.05091702122244456	0.01131910184886348	1.0
YIH_RESPONSE_TO_ARSENITE_C3	0.7438412137495365	0.03615260025825887	0.01136059753792245	1.0
KEGG_SMALL_CELL_LUNG_CANCER	0.7436212683076486	0.04685770711185735	0.011369818802157776	1.0
LY_AGING_OLD_DN	0.7429848135639657	0.02572482446839962	0.011448199548158053	1.0
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	0.74265937661703	0.023528346917637107	0.011462031444511042	1.0
BIOCARTA_CHEMICAL_PATHWAY	0.7397670417217539	0.03541502485223189	0.011863156438747753	1.0
BIOCARTA_AKT_PATHWAY	0.739636769565409	0.04277286819246461	0.011863156438747753	1.0
NIKOLSKY_BREAST_CANCER_12Q13_Q21_AMPLICON	0.7394593165987959	0.05936645685787419	0.011867767070865416	1.0
REACTOME_SLC_TRANSPORTER_DISORDERS	0.7387670080231393	0.03973784892349339	0.011964590345336345	1.0
LOPEZ_MBD_TARGETS_IMPRINTED_AND_X_LINKED	0.7371910823737582	0.04775889649608873	0.012158236894278206	1.0
MANALO_HYPOXIA_UP	0.7324990152817975	0.07461319194177518	0.012729955276868458	1.0
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_GRANULOCYTE_UP	0.7311205912143179	0.0226045583843917	0.012951265618516299	1.0
VERHAAK_GLIOBLASTOMA_NEURAL	0.729938300166731	0.058750273765263594	0.013121859006869841	1.0
LE_EGR2_TARGETS_UP	0.7288068464825597	0.05743612342347387	0.013274009866752732	1.0
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX	0.7282647313328077	0.06045679138029534	0.013380054405458988	1.0
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX	0.7281963638737667	0.06741159188908223	0.013380054405458988	1.0
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12	0.7277178274896801	0.062263249002415026	0.013439992622988612	1.0
GRADE_COLON_AND_RECTAL_CANCER_DN	0.7259293241028637	0.07080565977137986	0.013647471068283462	1.0
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE	0.7230911454749411	0.08116996528486735	0.014080870487343815	1.0
OHASHI_AURKA_TARGETS	0.7226385072651572	0.04686636219730305	0.014126976808520448	1.0
PEART_HDAC_PROLIFERATION_CLUSTER_DN	0.7173537931124147	0.06239298117113029	0.014933837429111531	1.0
WILLERT_WNT_SIGNALING	0.7165409789366696	0.050462292080084625	0.01505832449628844	1.0
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	0.7164911298852993	0.04785595948652758	0.015067545760523767	1.0
WP_GLYCOGEN_SYNTHESIS_AND_DEGRADATION	0.7159612251037821	0.04613958500922061	0.01512748397805339	1.0
HERNANDEZ_ABERRANT_MITOSIS_BY_DOCETACEL_4NM_DN	0.7157382657973035	0.03226821337339869	0.015164369034994699	1.0
KANG_IMMORTALIZED_BY_TERT_UP	0.7154953157493429	0.035949562489249305	0.015182811563465352	1.0
BIOCARTA_CD40_PATHWAY	0.7151814332163778	0.06859436692136374	0.015219696620406658	1.0
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	0.7148001252946834	0.04949248083200824	0.015261192309465628	1.0
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX	0.714010362941081	0.04690464745963276	0.015381068744524874	1.0
KEGG_P53_SIGNALING_PATHWAY	0.7138689560194631	0.07279940002175735	0.01543178569781917	1.0
PROVENZANI_METASTASIS_DN	0.7130522279090739	0.04668936376289909	0.015611600350408041	1.0
BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN	0.7126603408155388	0.04779875353379121	0.015703812992761308	1.0
BARRIER_CANCER_RELAPSE_TUMOR_SAMPLE_UP	0.7120131120823805	0.05464122154026651	0.01579141500299691	1.0
