	Score	MoE	P-Value	Q-Value
SELL	0.8610195121969235	0.0185184234376449	0.0002763209834771	0.1966666666666666
LCMT2	0.8498528883537007	0.0176064396239628	0.0008064061354536	0.230379746835443
ZNF441	0.8418419808018532	0.01974426888918	0.0011673151750972	0.2458823529411764
PLAG1	0.8071184955498548	0.019960914797373	0.0027519314272824	0.3170886075949367
LYPD3	0.8068953337024051	0.0347319804677911	0.0027575706310268	0.3170886075949367
GCNT4	0.7949832436770974	0.0309124558669902	0.0034455534878475	0.3349206349206349
FAM117B	0.7511383295746572	0.044420039593463	0.0065922291772401	0.3897689768976897
GMEB2	0.7392862596443012	0.0394574879823677	0.0076072858512378	0.396100278551532
ZNF256	0.736057727958604	0.0606909913228073	0.0079738340946258	0.396100278551532
CD55	0.7231214169519852	0.0299898922318154	0.0095302543280888	0.4188118811881188
SUSD4	0.7216043527457908	0.0711067451159124	0.0098178537190548	0.4222477064220183
DHRS13	0.7110379122077468	0.0507946985700739	0.0115378108611064	0.4283757338551859
RNF157	0.7097428017776276	0.0664013695773321	0.0117464613996503	0.4283757338551859
HAVCR1	0.7074013479310894	0.0556384265180186	0.0121524840692494	0.4283757338551859
WDR3	0.7040027109949822	0.0439046030827322	0.0128912197597699	0.4396153846153846
SPRYD7	0.6766098851222728	0.0764365605605559	0.0187277956352563	0.4864628820960698
FAM131A	0.6697669137904237	0.0524189315587362	0.0201094005526419	0.4959666203059805
SGTB	0.6579936611676432	0.1036860556308049	0.0232786330570123	0.523447401774398
ADORA2B	0.6552957751792545	0.0946016529318462	0.0240286471550217	0.528290282902829
INTS5	0.6515824359325629	0.0693905874085896	0.0251226526814413	0.5358943577430972
HOOK1	0.6411465528089225	0.0860259516616327	0.0278745841087238	0.5547699214365881
BAG2	0.6405929284556121	0.0672651620500025	0.0280832346472678	0.5569832402234637
LIPT2	0.6343986473338143	0.1039141804752248	0.02999492471663	0.5680170575692963
CTSW	0.6327723113236338	0.0783393762409998	0.0304460610161845	0.5728525980911983
