	Score	MoE	P-Value	Q-Value
GSE14308_TH1_VS_NATURAL_TREG_DN	0.8835482040763035	0.015752555289781665	0.0006547097607081931	0.9999993196924926
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_6H_DN	0.8756247270637182	0.014373120452733939	0.000903683895062013	0.9999999969217864
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_UP	0.872801249367454	0.017166352001521428	0.000986675273179953	0.9999999994900682
GSE20152_SPHK1_KO_VS_HTNFA_OVEREXPRESS_ANKLE_UP	0.8634855746079343	0.01924669349238081	0.0013647471068283462	0.9999999999998588
GSE6674_UNSTIM_VS_ANTI_IGM_STIM_BCELL_UP	0.8549528039305144	0.017649050999419873	0.001752040204712066	1.0
GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN	0.8547024887666286	0.023369509040363282	0.001765872101065056	1.0
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_12H_CD4_TCELL_DN	0.8511274779232574	0.025987152163502305	0.001918022960947946	1.0
GSE4748_CTRL_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	0.8477382665071935	0.024739335423757027	0.0020932269814191527	1.0
GSE39820_IL1B_IL6_VS_IL1B_IL6_IL23A_TREATED_CD4_TCELL_UP	0.8432283105573509	0.015055978652945114	0.002434413758126239	1.0
GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP	0.8430855222485895	0.012413009019916722	0.002434413758126239	1.0
GSE2706_2H_VS_8H_R848_AND_LPS_STIM_DC_UP	0.8412410144162193	0.029372520745077707	0.0025911752501267924	1.0
GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN	0.8403429978851553	0.034949817664630296	0.002651113467656416	1.0
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_UP	0.8400392350742595	0.024914267432004724	0.0026879985245977225	1.0
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	0.8369977658787923	0.02746915824893104	0.002936972658951542	1.0
GSE15139_GMCSF_TREATED_VS_UNTREATED_NEUTROPHILS_DN	0.8359833105133764	0.01713893910053761	0.003029185301304809	1.0
GSE26290_WT_VS_PDK1_KO_ANTI_CD3_AND_IL2_STIM_CD8_TCELL_DN	0.8276212781981215	0.028229409044838102	0.0035686292590714186	1.0
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_UP	0.8223723609798301	0.03049160615408464	0.003955922356955139	1.0
GSE10211_UV_INACT_SENDAI_VS_LIVE_SENDAI_VIRUS_TRACHEAL_EPITHELIAL_CELLS_UP	0.8209981379351865	0.02833569501011132	0.004066577527779058	1.0
