Gene	0
HLA-A	-1215.2448506085152
PABPC1	-660.4631782996344
HLA-C	-656.1691109488675
SARAF	-417.5912478816397
ACTB	-416.94743366666717
UBC	-407.82483025900035
SELL	-359.558767
LTB	-338.88534466666647
PTMA	-317.5172519
TXNIP	-296.41220000000004
LEF1	-280.07327137514085
SH3BGRL3	-273.8323333333334
CD44	-205.7929450012469
CCR7	-203.1890266666668
TLE5	-199.32714483333336
LIMD2	-185.77965000000006
HLA-E	-171.76973142727002
SUN2	-162.49081833333332
DAZAP2	-157.36554266666667
LAT	-150.71970998191668
LDLRAP1	-141.15252633333333
HMGN2	-116.70890933333335
PFN1	-111.1870833333333
MBNL1	-111.15620381255391
DDX3X	-111.08486327227837
WDR1	-108.85854043333336
ETS1	-105.77328033333339
PBXIP1	-104.53203666666666
PCSK5	-103.79779753333335
BTG1	-102.85166666666663
PRKAR1A	-102.38708921089233
MIF	-98.97660666666667
PPP2R5C	-96.80805233333348
CD3D	-95.31245999999999
GIMAP4	-91.47502766666663
LITAF	-89.91457451175754
PTPRC	-89.83488435558479
ELOB	-89.50916000000004
TCF7	-88.80386313485201
IKZF1	-87.30530567360361
CD164	-86.19572099999999
SEPTIN9	-85.77628711927639
PPP2CA	-84.52914900000002
GMFG	-83.76712033333328
ACTR3	-82.23825133333332
CORO1A	-79.8046003333333
PRKACB	-78.24955037478487
TPP1	-77.30387234049904
IL16	-77.07413589999987
PASK	-75.45704639642216
SPOCK2	-74.58740053466659
EEF1D	-71.76214569451508
S1PR1	-71.33279800000007
HNRNPK	-71.32492666666667
TPM3	-70.94693541433335
CDC42SE2	-69.85097733333328
UCP2	-69.60186933333301
MTRNR2L6	-69.54316666666676
HNRNPM	-68.7542744
MAT2B	-68.11146833333333
SERP1	-67.50001933333333
FCMR	-66.79345333333333
LEPROTL1	-66.49892933333359
SEPTIN6	-65.51900466666663
C11orf58	-64.32953679595076
CD5	-63.85172166666666
TRAM1	-63.74559099999999
LSM14A	-62.26329561490155
TMED2	-62.16467866666667
SERF2	-61.57739956666671
CD82	-61.45721866666666
PPP1R2	-60.536221333333316
ARHGAP45	-59.695427666666745
ARHGEF1	-58.92627799999997
CD6	-57.77519633333321
TMEM248	-56.60499566666664
MDH2	-56.12806933333332
SMC4	-55.81327512407066
ACTN1	-55.305092833333276
CALM2	-54.933125836666676
PECAM1	-54.43540766722064
ARL6IP5	-54.011303
MCUB	-53.65708999894089
MAPK1IP1L	-52.46719300000002
ABLIM1	-52.45931007285992
YWHAZ	-51.83480699999973
SH2D1A	-51.606933421099995
SF3A1	-50.3911871242
CTBP1	-49.16435866666669
SOD2	-48.58306346755583
CAP1	-48.239294
CNOT8	-47.78922121406134
UBB	-46.97002033333308
SRP9	-46.44822250154331
ARF1	-45.82264960000002
SF3B3	-45.64487946666662
NDUFA4	-45.50543900000001
SORL1	-45.29891363333334
WIPF1	-45.18245700000003
ADAM10	-44.86938601
NACA	-44.70219939259658
PTGER4	-44.62222178734
CCND3	-44.5480319001216
CANX	-44.0657183533514
DOCK9	-43.81610342788508
RFFL	-43.76370976846011
TAPBP	-43.67353480401542
LBH	-43.587197
TMEM123	-43.247305333333316
REEP5	-42.94044306666667
XRCC5	-42.821574
FXYD5	-42.349194666666676
IL7R	-41.906706000000014
HP1BP3	-41.70276799999999
CD28	-41.677102000000005
RAB6A	-41.43319233333334
UBE2D3	-41.361720633333334
HINT1	-41.2822313333333
SUMO2	-41.19099999999992
ITGAL	-40.40931233333331
TCEA1	-40.119700800000004
TNFAIP8	-39.80857099999997
LIMS1	-39.40093830000015
UXS1	-39.314976499999986
ADD3	-39.09556441000001
ATP6AP2	-39.09135846477645
CYFIP2	-38.88703392880004
CBFB	-38.7458668
GNB1	-38.235854666666654
MZT2B	-38.21046133333333
EMP3	-38.05615666666665
CD55	-37.95340336746665
SEC11C	-37.54045549999999
SUMO1	-37.53888918126341
ARL6IP1	-37.186794999793065
NDRG1	-37.14540458237332
HSP90AA1	-37.080047500000006
MFNG	-36.77309633333334
CMPK1	-35.73714266666666
OCIAD2	-35.688153666666636
ACTR2	-35.5101893333333
ARHGAP30	-35.405311094358474
FAM107B	-34.9260585666666
SINHCAF	-34.77351431445699
