Gene	0
HLA-A	-1548.3555821818318
FTH1	-1352.1282499999998
ACTB	-1015.5943250000009
HLA-C	-817.2846639860963
UBC	-497.49588600000084
PABPC1	-478.030921898903
SH3BGRL3	-469.15
HLA-E	-463.549522281809
SARAF	-409.87785921497357
SELL	-358.759901
LTB	-330.8760480000003
PTMA	-329.70125400000006
LEF1	-312.1736961229
DAZAP2	-297.85637199999996
TXNIP	-294.4585000000001
HNRNPK	-284.4771400000002
PCSK5	-269.594359
TLE5	-247.0487915000001
SUN2	-241.37009399999988
LIMD2	-217.7657150000001
CD44	-217.5771580012469
CCR7	-213.1771100000003
SEPTIN9	-194.77743239999973
ETS1	-173.75708400000008
LAT	-173.00182388000005
PTPRC	-155.41550335539978
CORO1A	-154.456136
LDLRAP1	-145.35976500000004
WDR1	-136.14875210000002
IL16	-136.03178599999995
EMP3	-135.92505999999992
GAPDH	-135.54957000000013
ACTR3	-131.55900599999995
MTRNR2L6	-130.11399999999998
DDX3X	-121.56580673491072
LITAF	-119.22442053930001
PBXIP1	-117.89043
PFN1	-117.39327999999998
TAPBP	-114.7572651879471
CD3D	-114.32798
PRKAR1A	-112.32571344855324
GIMAP4	-108.23721899999997
BTG1	-107.17600000000004
HMGN2	-103.22997699999998
UCP2	-102.27826899999963
MBNL1	-100.51099532703361
TCF7	-98.2849910015187
ELOB	-94.47308000000001
CD247	-94.1280229614901
CD164	-93.29785000000004
YWHAB	-93.22660899999983
FCMR	-93.05092000000002
YWHAZ	-86.12653599999982
SERF2	-85.84761500000002
PPP2R5C	-85.4010340000001
CALM2	-85.3631069
PRKACB	-83.57364612316208
IKZF1	-82.97415555058237
GMFG	-82.51415
SPOCK2	-79.92641686799999
ARHGAP45	-79.45423200000005
SOD2	-78.81464200000005
S1PR1	-78.15000000000009
ARHGEF1	-77.67538300000001
LSM14A	-77.35458281632825
TMBIM6	-76.93610781999996
ACTN1	-74.27144689999994
CD6	-73.08839699999993
PECAM1	-72.37695400000001
MAT2B	-72.092581
CAP1	-70.38175499999994
TPM3	-69.88345000000004
SMC4	-69.53399199999998
TRAM1	-69.19847499999999
TMED2	-67.973479
CCND3	-67.30009790036488
CD55	-65.92199770239989
ACTR2	-65.725589
GIMAP6	-65.51244
TPP1	-64.76102825227562
ARPC1B	-64.63015099999998
ANP32A	-64.3730107
CD5	-64.01537499999999
UXS1	-63.96783379999998
HLA-DPA1	-63.290371597732076
LEPROTL1	-63.23288000000025
SF3A1	-62.517975924199995
MIF	-61.29298000000006
TMEM248	-60.852892999999966
SH2D1A	-60.5659904211
ARL6IP5	-60.371939999999995
CYBA	-60.22522215999998
SERP1	-59.299907000000005
SHISA5	-58.93863288202397
TMEM123	-58.588098
PPP2CA	-58.42666600000001
CD82	-57.743773000000004
HNRNPM	-57.726968000000014
SEPTIN6	-57.604375000000005
SLC44A2	-56.98154699999992
UBE2D3	-56.96589830000005
FXYD5	-56.917299000000014
PSME1	-56.72750300246099
ARPC5	-55.36541
FYN	-55.14381902259993
NDUFA4	-54.495639
