Gene	0
HLA-A	-1789.5023559912897
HLA-C	-1122.9378000125344
LTB	-586.4237479999999
HLA-B	-534.7614794893443
PABPC1	-426.56631890000017
HLA-E	-394.9422140000006
UBC	-335.8775770000001
SELL	-307.843939
TXNIP	-259.9637
SH3BGRL3	-258.3000000000002
DAZAP2	-250.43248600000015
CD44	-229.20168200124692
SARAF	-218.01773021497274
PTMA	-193.7066957
IL32	-169.07501601431363
GNLY	-154.605123
PRKAR1A	-145.4206899355703
SUN2	-133.7595389999998
MBNL1	-126.24542021445956
LAT	-124.84662499999999
SPOCK2	-122.09211886799994
PPP2R5C	-122.03653600000035
PTPRC	-118.55320135595548
DDX3X	-113.81876822978506
LDLRAP1	-112.64531200000002
PFN1	-112.54437999999998
OAZ1	-112.45382000000086
ACTR3	-112.439705
EEF1D	-111.35482118600567
LIMD2	-111.01334999999995
IL7R	-108.26644999999999
GAPDH	-107.79616499999997
SHISA5	-106.64859089999982
CLDND1	-105.35742598629994
CD82	-105.29316899999999
JAML	-103.4567019999999
SERF2	-100.90708899999993
CD6	-98.26456999999988
WDR1	-96.49263010000004
PBXIP1	-95.72467999999999
LEF1	-95.59241500000007
ELOB	-94.71664000000001
TMBIM6	-91.1577701999999
PPP2CA	-90.72329500000001
SORL1	-90.03234390000006
MIF	-85.63162
LDHA	-83.972689
PDCD4	-83.25048000000004
PASK	-80.26913696551208
TMEM248	-79.86195000000001
GPR171	-79.4726
HNRNPM	-79.0096719
IKZF1	-78.05367004917426
CDC42SE2	-76.57588399999997
MAT2B	-75.12601999999998
FAM107B	-74.55071629999998
CD99	-72.86540329999997
CLIC1	-71.91109030603332
TPP1	-71.87722747105755
UBB	-71.18711699999972
GIMAP4	-70.59364999999998
C11orf58	-69.4519900878523
SERP1	-67.87619099999998
ACTB	-67.82268700000168
LITAF	-66.69290799999993
VIM	-65.82451200000008
TLE5	-64.70234200000004
MBP	-64.65878949151997
HMGN2	-63.86351199999997
TC2N	-63.265330000000006
CD5	-62.605889999999995
CANX	-62.342202309999976
ARHGAP45	-61.61829600000004
TRAM1	-61.28961399999999
ISG15	-61.0793398236451
MAPK1IP1L	-59.72620400000001
TSC22D3	-58.75412593898011
PTGER4	-58.419160000000005
S1PR1	-58.16303400000005
TPM3	-57.680871242999984
PRKACB	-56.813590000000005
MYL6	-56.434027973743696
CD3D	-55.59974
UBE2D3	-55.539969299999996
TBCB	-55.481650900000005
SQSTM1	-54.984924000000035
ARL6IP5	-54.51569599999999
XRCC5	-54.37501399999999
TAPBP	-53.63873297599355
MDH2	-53.060014999999986
S100A4	-52.776629000000014
EMP3	-51.910809999999856
FXYD5	-51.46456699999999
GUK1	-50.95612998632987
CCR6	-50.955616
YWHAB	-50.14498000000026
CAMK4	-50.00031899999999
SEPTIN6	-49.63277799999997
CPNE7	-49.373858
SRP9	-49.07778999999998
BZW1	-49.026759999999996
LIME1	-48.68177400000002
XRCC6	-48.58354300000002
ARF1	-48.33458260000002
ATP6AP2	-48.25119790419319
SF3B3	-47.65167200000002
GMFG	-47.50504499999997
LEPROTL1	-46.679653000000314
CTBP1	-46.59242000000005
ISG20	-46.526401499999906
MZT2B	-46.339957999999996
REEP5	-46.265011
IL16	-45.84957319999995
PDIA3	-45.565702999999985
MYL12B	-45.50713000000003
HLA-F	-45.319390590200555
LSM14A	-45.20877124702818
SON	-45.20580247700008
SH2D1A	-44.6458104211
RORA	-44.568864999999974
TMED2	-44.299398999999994
PPP1R2	-44.18674
WIPF1	-43.998692999999975
IL10RA	-43.95809199999998
PSMF1	-43.85555000000002
RFFL	-43.85066199999999
CNOT8	-43.82488300043394
PSMD13	-43.7711401
PPP1CA	-43.123357600000006
CORO1A	-42.78231899999997
RAB6A	-42.765468999999996
TMED10	-42.53387199999999
TCEA1	-42.053993999999996
MFNG	-42.003702999999994
ITGAL	-41.97296099999998
CBFB	-41.923392
PLSCR3	-41.518664000000015
ENO1	-41.43197699999973
RNF166	-41.33261441970001
OPTN	-41.319108000000014
S100A6	-41.07196199999997
SRRM2	-41.04210819999997
CMPK1	-40.77912099999999
NDUFA4	-40.642359000000006
FAM104A	-40.542884
LGALS3	-39.89991699999999
CBLL1	-39.82325300000001
EIF3C	-39.75610659000003
ADAM10	-39.630983749999984
DOCK9	-39.26695680444621
KLF6	-39.030189899999925
LIMS1	-38.7888059000002
PUF60	-38.73272948455812
EZR	-38.53358333700001
SERINC3	-37.94193900000002
JPT1	-37.890000900000004
EID1	-37.73320000000001
AHNAK	-37.454937
ARL6IP1	-37.3660729993792
ARHGEF1	-37.14944099999994
TRIM14	-37.097827
HINT1	-37.09599399999999
CELF2	-36.70846367106719
CCDC107	-36.63643600000001
ITGB1BP1	-36.57797996000002
CNOT2	-36.45840319443755
CRIP1	-36.081028
HMOX2	-35.803242991751944
SLC38A1	-35.61205399999997
SYNE1	-35.60047017154001
CYFIP2	-35.54364920748003
SSR1	-35.39557499999998
RUNX3	-35.24487899999999
PPP4R3A	-35.14163699999999
CD28	-35.121854000000006
TRAPPC6A	-35.059883
CD3E	-35.021284
SMC4	-34.98462255999999
CD164	-34.82906300000005
HP1BP3	-34.79382600000001
MED16	-34.73649552613448
CAP1	-34.54000300000001
GNB1	-34.51483299999998
RHBDD2	-34.31148487568001
AURKAIP1	-34.19132300000001
FGD3	-34.090921320000035
XBP1	-34.008824000000004
CALHM2	-33.991409999191944
VPS4B	-33.920021
ATP6V0E1	-33.88929999999999
SUMO1	-33.845099009530195
SPATA13	-33.8102935
COPA	-33.50210889478149
SUMO2	-33.31299999999999
EHD1	-33.2198351253102
POLR2J3	-33.173488190624795
NDRG1	-33.15618789999998
KDSR	-32.98671586907004
RNPEPL1	-32.92400200000003
GPN1	-32.91896226998
M6PR	-32.763557100000014
ADCY7	-32.742915
PVRIG	-32.460195999999996
P2RY10	-32.43026999999998
MEA1	-32.4185909
NAPRT	-32.340278910011804
SMARCA2	-32.311521663664976
TMC6	-31.912061999999864
SELENOT	-31.90665
BTG1	-31.633000000000038
ARHGAP30	-31.632187361912344
FLNA	-31.631220599999992
HSP90AA1	-31.59631040000005
RETREG3	-31.528018600000006
TNFAIP8	-31.49588799999998
SYNE2	-31.487754657899956
ARHGEF3	-31.379787
DDX6	-31.241766654999978
LBH	-31.223463000000017
SDCBP	-31.195003368733026
SNF8	-30.87687600000001
PPP2R1A	-30.868482
ANXA2	-30.73109561798033
STX8	-30.6852441
SEC11C	-30.597222000000016
PLEKHB1	-30.525707914449782
TECPR1	-30.483045017161594
PLD3	-30.462811932700006
EIF4B	-30.46248499999999
NACA	-30.42788979999989
HIF1A	-30.282645542440022
UBE2N	-29.96655400000003
PSMD8	-29.93902700000004
CKLF	-29.813969000000014
MTSS1	-29.767756899999995
TMEM134	-29.652821999999958
YPEL3	-29.596401999999955
APEH	-29.577060970051278
RAP1A	-29.493000000000052
TMEM219	-29.451059
SLC2A3	-29.449595000000002
SINHCAF	-29.406240500000003
FTO	-29.233155499999995
GIT2	-29.065617108835042
FBXL3	-28.938191000000007
CSNK1A1	-28.929465637000003
MCUB	-28.8129
SH3KBP1	-28.715116999999964
EIF4A1	-28.585864895912863
TNFAIP3	-28.48605760869995
IFITM1	-28.336528765999994
TRIM22	-28.281710200000006
BLOC1S1	-28.27520700000001
GTF2I	-28.235324000000034
CNOT1	-28.234151500000024
SPN	-28.12322120000006
NEK7	-28.112726000000006
PXN	-27.792964097761498
SEPTIN2	-27.748359684945264
ACTR2	-27.70038799999999
