Gene	0
5S_rRNA	68.99034797202235
A1BG	-0.4734392738418558
A1CF	-0.35719624443356945
A2M	-1.8563446254286782
A2ML1	0.5211991116063901
A2MP1	-0.12814217561332242
A4GALT	-1.1443497515814633
AAAS	-0.5673055781272529
AACS	-0.21690788152428908
AACSP1	-27.24272908859688
AADACL3	-27.83455142774195
AADAT	-31.403637620345364
AAGAB	0.24044134206480816
AAK1	-0.34184807427041264
AAMDC	0.05250211515106873
AAMP	-0.28470563894576983
AANAT	-30.353153487742553
AAR2	-0.10878744906113758
AARD	7.166551019115214
AARS1	-0.6124000665401825
AARS2	33.42483093477167
AARSD1	0.4389949914862643
AARSD1P1	-0.609170820822635
AASDH	-0.42474786758885763
AASDHPPT	-0.16820335952660725
AASS	-0.10662584722777368
AATF	-0.21585178170660413
AATK	-23.980289112363863
ABAT	-0.12378085580068054
ABCA1	3.3779847576919373
ABCA10	-0.8366715151253608
ABCA11P	0.6679210096803083
ABCA13	-0.8778325927195305
ABCA17P	0.289806766551235
ABCA2	-1.3550366420864617
ABCA3	-0.13873739311828182
ABCA4	0.0
ABCA5	-0.03988566217940015
ABCA6	1.0320125334122667
ABCA7	1.2753981514777841
ABCA8	-1.5712763862528634
ABCA9	-0.9188584725989841
ABCB1	-2.1877631028635793
ABCB10	-1.173250089086488
ABCB10P1	0.0
ABCB10P3	46.33708039875212
ABCB10P4	0.0
ABCB11	-4.813483930273642
ABCB4	-33.88809532779793
ABCB5	-27.983820461313194
ABCB6	-2.187668122749486
ABCB7	-0.6049003531171979
ABCB8	-0.5225564953604334
ABCB9	-1.5750569373683285
ABCC1	-0.4120937763020849
ABCC10	-0.3033843903627096
ABCC11	1.7013667686102403
ABCC12	-28.881923763292786
ABCC13	0.8316352312392046
ABCC2	0.25539327009952234
ABCC3	-1.1436757864189764
ABCC4	-1.1760864329310385
ABCC5	-0.18176035476286723
ABCC6	-1.4385697464634437
ABCC8	-2.671445099435247
ABCD1	-4.063011393737329
ABCD3	-0.07244910174173214
ABCD4	0.3092717821846458
ABCE1	-0.559624692593558
ABCF1	0.28547686169209197
ABCF2	-0.46500558872082887
ABCF2-H2BE1	-0.04863935229853755
ABCF2P1	-28.26949354640793
ABCF3	0.21036541994124747
ABCG1	-0.9049836820271033
ABCG2	0.4480387851762946
ABCG4	0.0
ABCG5	0.018971408048008787
ABCG8	-0.40662728483699384
ABHD1	1.0088109468335147
ABHD10	-0.13280023942689478
ABHD11	0.6631290413710444
ABHD11-AS1	61.24161921841373
ABHD12	1.1840131422160365
ABHD12B	-1.764554701870699
ABHD14A	-0.27453576428935644
ABHD14A-ACY1	0.13758333184744442
ABHD14B	-0.40553456068384097
ABHD16A	-0.19339625592438026
ABHD16B	-0.3622664995388485
ABHD17A	0.2891938696622409
ABHD17AP1	-1.1065844789659351
ABHD17AP3	-29.299268746070723
ABHD17AP4	0.6917062961003833
ABHD17AP5	-29.651754656702707
ABHD17AP6	-0.8182177478452388
ABHD17B	-0.39601329247834727
