	Score	MoE	P-Value	Q-Value
GSE21546_UNSTIM_VS_ANTI_CD3_STIM_SAP1A_KO_DP_THYMOCYTES_DN	0.9089249525365165	0.003853355754874835	0.002555506357138339	1.0
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_TOP_30_DEG_UP	0.9046608437572602	0.008431172635690924	0.003188057435637928	1.0
GSE37416_CTRL_VS_0H_F_TULARENSIS_LVS_NEUTROPHIL_UP	0.9031424296593159	0.001548360988037888	0.0033778227591878046	1.0
GSE25677_R848_VS_MPL_AND_R848_STIM_BCELL_UP	0.9001276377138547	0.005585932647814228	0.0038300967803150104	1.0
OVSYANNIKOVA_PBMC_FLUARIX_AGE_50_74YO_COMMON_WITH_BOTH_HAI_AND_VNA_28DY_VS_0DY_USED_IN_HAI_AND_VNA_RESPONSE_MODELS_DN	0.8948005720421066	0.01189015908713806	0.004665064203934467	1.0
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN	0.8945682995379136	0.009305618823924104	0.004703017268644443	1.0
GSE29949_MICROGLIA_VS_DC_BRAIN_DN	0.892739538503593	0.008640762059524031	0.004997153520146752	1.0
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	0.8876796363352335	0.011517548315996778	0.005987095957998608	1.0
GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_DN	0.8856370131530752	0.0033782803011783613	0.0063191852742108924	1.0
GSE11961_MEMORY_BCELL_DAY40_VS_GERMINAL_CENTER_BCELL_DAY40_UP	0.8705194981131223	0.018416797396163902	0.008972737048516668	1.0
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY40_UP	0.8601540925796565	0.035928526932196884	0.010864064773230438	1.0
GSE25846_IL10_POS_VS_NEG_CD8_TCELL_DAY7_POST_CORONAVIRUS_BRAIN_UP	0.8580115448793079	0.013908798831179637	0.011341640837497629	1.0
GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP	0.8514532062155578	0.033601519939458195	0.012619394016066798	1.0
GSE37605_C57BL6_VS_NOD_FOXP3_IRES_GFP_TCONV_UP	0.8501278215301132	0.023663202281701757	0.01284711240432665	1.0
GSE5455_HEALTHY_VS_TUMOR_BEARING_MOUSE_SPLEEN_MONOCYTE_UP	0.8451649345131687	0.043282294576980816	0.013726358403441078	1.0
GSE360_L_DONOVANI_VS_B_MALAYI_HIGH_DOSE_DC_UP	0.8313113836916048	0.0429181700455811	0.016427351508634322	1.0
GSE46242_CTRL_VS_EGR2_DELETED_TH1_CD4_TCELL_DN	0.8277108103522138	0.05612847276316799	0.017085204630273895	1.0
GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_DN	0.8239163329213278	0.021307453045945373	0.017638686823961035	1.0
GSE4590_PRE_BCELL_VS_SMALL_PRE_BCELL_DN	0.8151018060620135	0.020655995603830034	0.01952685179328231	1.0
GSE43863_TFH_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_DN	0.8118280622996691	0.016205157904348493	0.02014042633942691	1.0
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_DN	0.8107114382274467	0.07439174787021546	0.02032386615219179	1.0
GSE5589_WT_VS_IL6_KO_LPS_AND_IL10_STIM_MACROPHAGE_180MIN_UP	0.8039804891506105	0.05702681264412519	0.021636409640078437	1.0
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_UP	0.8032759769912876	0.09154870100678729	0.021715478524890884	1.0
GSE13522_WT_VS_IFNAR_KO_SKING_T_CRUZI_Y_STRAIN_INF_DN	0.7967761897424654	0.026605577666073462	0.022990068948067557	1.0
GSE19888_CTRL_VS_A3R_INHIBITOR_TREATED_MAST_CELL_UP	0.7964694278981329	0.07772490058734575	0.023050161300525018	1.0
GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_UP	0.7887202161041442	0.07468245915913925	0.024694794104623947	1.0
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	0.7847754824619796	0.05297115234926759	0.025494971218925928	1.0
GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_DN	0.7830251057341476	0.04827358108157564	0.025849199822885697	1.0
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	0.7825173136984733	0.07786644735431637	0.025991523815548107	1.0
