	Score	MoE	P-Value	Q-Value
HAY_BONE_MARROW_CD34_POS_LMPP	0.926088786731688	0.0006983509523834116	0.00010753368334493011	0.9666328307954815
GAO_SMALL_INTESTINE_24W_C2_PROCRPOS_PROGENITOR	0.9248918762630123	0.000633612912755624	0.0002498576760073376	0.999629344476792
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES	0.8991813598907552	0.002148382456941396	0.003985071794547409	1.0
DESCARTES_FETAL_LUNG_MEGAKARYOCYTES	0.8890672691283902	0.015519219430634211	0.005743563792776267	1.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_INHIBITORY	0.8568811395024981	0.013928381841138891	0.011607312290467455	1.0
DESCARTES_FETAL_PANCREAS_ERYTHROBLASTS	0.84654820817937	0.03477387006782201	0.013517616547536214	1.0
DESCARTES_FETAL_THYMUS_STROMAL_CELLS	0.8164656955866699	0.04268411926459012	0.019182111455500032	1.0
DESCARTES_MAIN_FETAL_STELLATE_CELLS	0.8161411553377392	0.0418557719135465	0.01928964513884496	1.0
TRAVAGLINI_LUNG_SEROUS_CELL	0.7919062537823801	0.061573322821865596	0.023945221076601936	1.0
GAO_STOMACH_24W_C1_PROCRPOS_MULTIPOTENT_PROGENITOR	0.7485415729805561	0.10043112181646414	0.0340059459801379	1.0
CUI_DEVELOPING_HEART_LEFT_ATRIAL_CARDIOMYOCYTE	0.7460965997368177	0.04163111365943123	0.03467012461256246	1.0
GAO_STOMACH_24W_C4_PARIETAL_PROGENITOR	0.7359856349508795	0.09312428754375586	0.03731418812069075	1.0
CUI_DEVELOPING_HEART_5TH_WEEK_VENTRICULAR_CARDIOMYOCYTE	0.7276738671308087	0.10614047476401216	0.03943639698905687	1.0
DESCARTES_MAIN_FETAL_BRONCHIOLAR_AND_ALVEOLAR_EPITHELIAL_CELLS	0.7272531728486089	0.0691553465536899	0.03956290720475678	1.0
DESCARTES_FETAL_EYE_RETINAL_PROGENITORS_AND_MULLER_GLIA	0.7257987728928317	0.11093083173669392	0.039961414384211524	1.0
LAKE_ADULT_KIDNEY_C28_INTERSTITIUM	0.7100057709520877	0.07411855475060793	0.04478461635777089	1.0
DESCARTES_FETAL_ADRENAL_ERYTHROBLASTS	0.6865317455017539	0.10586980078198122	0.05250490227085837	1.0
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_CILIATED_CELLS	0.6743859945333491	0.12680065402969407	0.05681890062622557	1.0
LAKE_ADULT_KIDNEY_C21_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_B	0.6535616650828265	0.24561241284153493	0.06433044468340819	1.0
CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL	0.6513526413932463	0.0920738697337668	0.06519071415016763	1.0
DESCARTES_FETAL_LIVER_ERYTHROBLASTS	0.6383184976535858	0.0713024374906401	0.06993484723891455	1.0
HAY_BONE_MARROW_CD34_POS_CLP	0.6381215774481023	0.07243644456403157	0.070007590612942	1.0
HAY_BONE_MARROW_CD34_POS_ERP	0.637913999189588	0.0910046424849084	0.07007717123157695	1.0
MANNO_MIDBRAIN_NEUROTYPES_HRN	0.632236835709025	0.07944699535028178	0.07212031121513063	1.0
DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS	0.6276512450106678	0.09623651995047118	0.07391043076728446	1.0
DESCARTES_FETAL_INTESTINE_ERYTHROBLASTS	0.6212250845194373	0.1380629142976739	0.07636789170725536	1.0
TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL	0.609278039837606	0.15067790963697267	0.0812480232778797	1.0
LAKE_ADULT_KIDNEY_C2_PODOCYTES	0.6068536356616504	0.0662543949394117	0.08203238661521918	1.0
