	Score	MoE	P-Value	Q-Value
VERNELL_RETINOBLASTOMA_PATHWAY_UP	0.9246848399413393	0.001599146714237003	0.00021208907741251324	0.9899509357904535
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP	0.920999517685529	0.0010832911001653488	0.0006316566001198764	0.9999988795736169
BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_24HR_DN	0.9160812274067329	0.0028777883776578586	0.0013140301535340495	0.9999999999995819
WP_IL10_ANTIINFLAMMATORY_SIGNALING_PATHWAY	0.9135909743968819	0.002845741597715771	0.0017059338835354327	0.9999999999999999
JOHANSSON_BRAIN_CANCER_EARLY_VS_LATE_UP	0.9100469484850349	0.0051809129413789975	0.002360643644243626	1.0
MATTIOLI_MGUS_VS_MULTIPLE_MYELOMA	0.9039911592403633	0.009249526274818022	0.0032597169071879755	1.0
LEE_INTRATHYMIC_T_PROGENITOR	0.900800500398226	0.005580315786571719	0.0037207801189543086	1.0
DOANE_RESPONSE_TO_ANDROGEN_UP	0.8996733369064192	0.00574113140196384	0.003937479828484485	1.0
ELVIDGE_HIF1A_TARGETS_UP	0.8955859007503848	0.004087865976127669	0.004638295910369312	1.0
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES	0.8874661959497527	0.007214751287937151	0.006201300198257181	1.0
PID_BARD1_PATHWAY	0.8786685605408558	0.022000416391735906	0.00773664069343907	1.0
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES	0.8764990748958319	0.029938849559244845	0.00809626999861681	1.0
KEGG_PROPANOATE_METABOLISM	0.8690155607793842	0.03149793714304418	0.00953478721932777	1.0
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	0.8678374087094641	0.02910977584323451	0.009705380607681313	1.0
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS	0.8631569179768742	0.029457112488662344	0.0104615242749781	1.0
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	0.8601876773145699	0.02793765749902771	0.01122227857439255	1.0
ZHU_SKIL_TARGETS_DN	0.8559163860740893	0.03302304815009378	0.012218175111807828	1.0
HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	0.8474811113278563	0.012874731124004881	0.013901055834754945	1.0
DOANE_RESPONSE_TO_ANDROGEN_DN	0.8462427510557876	0.04522972004428341	0.014136198072755774	1.0
NIKOLSKY_BREAST_CANCER_21Q22_AMPLICON	0.8451459786788328	0.01905244226947927	0.014265295772050348	1.0
REACTOME_METABOLISM_OF_CARBOHYDRATES	0.8444849982191802	0.03086517578357911	0.014375950942874268	1.0
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	0.8427754805355393	0.03338210319335217	0.014721748351699019	1.0
WP_NEOVASCULARISATION_PROCESSES	0.8419088306932385	0.04223587524362549	0.014878509843699572	1.0
LANDIS_ERBB2_BREAST_TUMORS_65_UP	0.8395236702768232	0.062455941540369764	0.01540412190511319	1.0
