	Score	MoE	P-Value	Q-Value
LAKE_ADULT_KIDNEY_C22_ENDOTHELIAL_CELLS_GLOMERULAR_CAPILLARIES	0.8197881122319716	0.024094259026741314	0.004191064594955969	1.0
DESCARTES_FETAL_LUNG_CSH1_CSH2_POSITIVE_CELLS	0.707779464035522	0.06270912893005415	0.016616718152058646	1.0
LAKE_ADULT_KIDNEY_C5_PROXIMAL_TUBULE_EPITHELIAL_CELLS_STRESS_INFLAM	0.6924299486363039	0.07132898974590625	0.019258610355479735	1.0
LAKE_ADULT_KIDNEY_C30_IMMUNE_CELLS_MACROPHAGES	0.6873960198245936	0.07566637514067591	0.020130019825718107	1.0
TRAVAGLINI_LUNG_NONCLASSICAL_MONOCYTE_CELL	0.6817333213239516	0.04860479034684037	0.0210613675134861	1.0
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	0.6346062216791241	0.0884326151606374	0.03166582138411176	1.0
ZHONG_PFC_MAJOR_TYPES_NPCS	0.6305284451501345	0.0660248341124063	0.03267554981788003	1.0
CUI_DEVELOPING_HEART_RIGHT_VENTRICULAR_CARDIOMYOCYTE	0.6276260164439887	0.06707621846102456	0.03352390612753008	1.0
ZHONG_PFC_C1_MICROGLIA	0.6252820527587604	0.06400720277113922	0.03420627968094426	1.0
DESCARTES_FETAL_MUSCLE_LYMPHOID_CELLS	0.6039981519811679	0.0712868918981088	0.042634515192032825	1.0
MANNO_MIDBRAIN_NEUROTYPES_HMGL	0.5863023171702161	0.08397175872126221	0.05158836276453502	1.0
TRAVAGLINI_LUNG_CILIATED_CELL	0.5515821077343589	0.08365517512725322	0.0659366499147033	1.0
LAKE_ADULT_KIDNEY_C2_PODOCYTES	0.5276851866600367	0.08968593503622672	0.07416201761261469	1.0
TRAVAGLINI_LUNG_MYELOID_DENDRITIC_TYPE_1_CELL	0.51307157814814	0.099633773931664	0.07933053621651528	1.0
ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR	0.5073926718341234	0.15973680430994688	0.08168195859652358	1.0
ZHONG_PFC_C9_ORG_OTHER	0.5024362923971751	0.08694009960932529	0.08384895569182535	1.0
ZHONG_PFC_C2_THY1_POS_OPC	0.4995850242956234	0.0964163007262835	0.0850753838351238	1.0
CUI_DEVELOPING_HEART_C7_MAST_CELL	0.49469950156911097	0.10862668611960456	0.08708100880630734	1.0
AIZARANI_LIVER_C8_RESIDENT_B_CELLS_1	0.4816243662155936	0.06712623534579087	0.09237862510950251	1.0
FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_ENDOTHELIAL	0.4764574660701081	0.07011581129058615	0.09443957766609802	1.0
